START: Sat Dec 27 05:01:44 EET 2025
JOB: 196379 TASK: 6
Sat Dec 27 05:01:44 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 550.144.03             Driver Version: 550.144.03     CUDA Version: 12.4     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-32GB           On  |   00000000:0B:00.0 Off |                    0 |
| N/A   41C    P0             48W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[CV] k=10 fold=6
[CV] TRAIN subjects (45): ['SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4031E0', 'SC4032E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4002E0', 'SC4022E0', 'SC4102E0', 'SC4151E0', 'SC4191E0'] ...
=== DEVICE: cuda ===
=== seq_len=21 stride=1 batch_size=16 ===
=== Transformer: d_model=128 heads=4 layers=2 ff=256 dropout=0.1 ===
[F6] [E01] batch 2640 | loss=0.3807 | acc=0.938
[F6] [E01] batch 2660 | loss=0.3304 | acc=1.000
[F6] [E01] batch 2680 | loss=0.3739 | acc=0.938
[F6] [E01] batch 2700 | loss=0.2839 | acc=1.000
[F6] [E01] batch 2720 | loss=0.3794 | acc=0.938
[F6] [E01] batch 2740 | loss=0.3553 | acc=0.938
[F6] [E01] batch 2760 | loss=0.5494 | acc=0.875
[F6] [E01] batch 2780 | loss=0.4729 | acc=0.938
[F6] [E01] batch 2800 | loss=0.6814 | acc=0.875
[F6] [E01] batch 2820 | loss=0.4004 | acc=0.938
[F6] [E01] batch 2840 | loss=0.2277 | acc=1.000
[F6] [E01] batch 2860 | loss=0.2645 | acc=1.000
[F6] [E01] batch 2880 | loss=0.3007 | acc=1.000
[F6] [E01] batch 2900 | loss=0.3280 | acc=0.938
[F6] [E01] batch 2920 | loss=0.3776 | acc=0.875
[F6] [E01] batch 2940 | loss=0.2445 | acc=1.000
[F6] [E01] batch 2960 | loss=0.3322 | acc=0.938
[F6] [E01] batch 2980 | loss=0.6871 | acc=0.812
[F6] [E01] batch 3000 | loss=0.3811 | acc=0.938
[F6] [E01] batch 3020 | loss=0.2535 | acc=1.000
[F6] [E01] batch 3040 | loss=0.5022 | acc=0.875
[F6] [E01] batch 3060 | loss=0.3612 | acc=0.875
[F6] [E01] batch 3080 | loss=0.2960 | acc=1.000
[F6] [E01] batch 3100 | loss=0.2991 | acc=1.000
[F6] [E01] batch 3120 | loss=0.3529 | acc=0.938
[F6] [E01] batch 3140 | loss=0.5933 | acc=0.812
[F6] [E01] batch 3160 | loss=0.3302 | acc=0.938
[F6] [E01] batch 3180 | loss=0.4787 | acc=0.875
[F6] [E01] batch 3200 | loss=0.2774 | acc=1.000
[F6] [E01] batch 3220 | loss=0.2395 | acc=1.000
[F6] [E01] batch 3240 | loss=0.2316 | acc=1.000
[F6] [E01] batch 3260 | loss=0.2521 | acc=1.000
[F6] [E01] batch 3280 | loss=0.2994 | acc=0.938
[F6] [E01] batch 3300 | loss=0.3110 | acc=0.938
[F6] [E01] batch 3320 | loss=0.4656 | acc=0.812
[F6] [E01] batch 3340 | loss=0.4261 | acc=0.875
[F6] [E01] batch 3360 | loss=0.5059 | acc=0.812
[F6] [E01] batch 3380 | loss=0.3061 | acc=0.938
[F6] [E01] batch 3400 | loss=0.3155 | acc=0.938
[F6] [E01] batch 3420 | loss=0.3500 | acc=0.938
[F6] [E01] batch 3440 | loss=0.4001 | acc=0.875
[F6] [E01] batch 3460 | loss=0.4633 | acc=0.812
[F6] [E01] batch 3480 | loss=0.4155 | acc=0.875
[F6] [E01] batch 3500 | loss=0.7756 | acc=0.812
[F6] [E01] batch 3520 | loss=0.4219 | acc=0.875
[F6] [E01] batch 3540 | loss=0.3452 | acc=0.938
[F6] [E01] batch 3560 | loss=0.3293 | acc=0.938
[F6] [E01] batch 3580 | loss=0.7356 | acc=0.812
[F6] [E01] batch 3600 | loss=0.3738 | acc=0.938
[F6] [E01] batch 3620 | loss=0.4791 | acc=0.875
[F6] [E01] batch 3640 | loss=0.2726 | acc=1.000
[F6] [E01] batch 3660 | loss=0.2487 | acc=1.000
[F6] [E01] batch 3680 | loss=0.5252 | acc=0.938
[F6] [E01] batch 3700 | loss=0.5814 | acc=0.875
[F6] [E01] batch 3720 | loss=0.2972 | acc=1.000
[F6] [E01] batch 3740 | loss=0.2656 | acc=1.000
[F6] [E01] batch 3760 | loss=0.2419 | acc=1.000
[F6] [E01] batch 3780 | loss=0.4299 | acc=0.938
[F6] [E01] batch 3800 | loss=0.3572 | acc=0.938
[F6] [E01] batch 3820 | loss=0.4087 | acc=0.938
[F6] [E01] batch 3840 | loss=0.4335 | acc=0.938
[F6] [E01] batch 3860 | loss=0.2634 | acc=1.000
[F6] [E01] batch 3880 | loss=0.2382 | acc=1.000
[F6] [E01] batch 3900 | loss=0.2798 | acc=1.000
[F6] [E01] batch 3920 | loss=0.4008 | acc=0.875
[F6] [E01] batch 3940 | loss=0.6289 | acc=0.812
[F6] [E01] batch 3960 | loss=0.3221 | acc=0.938
[F6] [E01] batch 3980 | loss=0.5204 | acc=0.938
[F6] [E01] batch 4000 | loss=0.5985 | acc=0.812
[F6] [E01] batch 4020 | loss=0.5019 | acc=0.875
[F6] [E01] batch 4040 | loss=0.5564 | acc=0.875
[F6] [E01] batch 4060 | loss=0.3201 | acc=1.000
[F6] [E01] batch 4080 | loss=0.3887 | acc=0.938
[F6] [E01] batch 4100 | loss=0.2563 | acc=1.000
[F6] [E01] batch 4120 | loss=0.4234 | acc=0.875
[F6] [E01] batch 4140 | loss=0.4232 | acc=0.875
[F6] [E01] batch 4160 | loss=0.3866 | acc=0.938
[F6] [E01] batch 4180 | loss=0.3405 | acc=0.938
[F6] [E01] batch 4200 | loss=0.6429 | acc=0.875
[F6] [E01] batch 4220 | loss=0.4234 | acc=0.875
[F6] [E01] batch 4240 | loss=0.2440 | acc=1.000
[F6] [E01] batch 4260 | loss=0.3696 | acc=0.938
[F6] [E01] batch 4280 | loss=0.3013 | acc=0.938
[F6] [E01] batch 4300 | loss=0.5244 | acc=0.938
[F6] [E01] batch 4320 | loss=0.2341 | acc=1.000
[F6] [E01] batch 4340 | loss=0.2608 | acc=1.000
[F6] [E01] batch 4360 | loss=0.5966 | acc=0.875
[F6] [E01] batch 4380 | loss=0.3281 | acc=0.875
[F6] [E01] batch 4400 | loss=0.2825 | acc=0.938
[F6] [E01] batch 4420 | loss=0.2665 | acc=1.000
[F6] [E01] batch 4440 | loss=0.2710 | acc=0.938
[F6] [E01] batch 4460 | loss=0.2942 | acc=0.938
[F6] [E01] batch 4480 | loss=0.4808 | acc=0.875
[F6] [E01] batch 4500 | loss=0.3614 | acc=0.938
[F6] [E01] batch 4520 | loss=0.4795 | acc=0.875
[F6] [E01] batch 4540 | loss=0.4257 | acc=0.875
[F6] [E01] batch 4560 | loss=0.8123 | acc=0.688
[F6] [E01] batch 4580 | loss=0.3744 | acc=0.938
[F6] [E01] batch 4600 | loss=0.3111 | acc=1.000
[F6] [E01] batch 4620 | loss=0.3145 | acc=1.000
[F6] [E01] batch 4640 | loss=0.2495 | acc=1.000
[F6] [E01] batch 4660 | loss=0.3344 | acc=1.000
[F6] [E01] batch 4680 | loss=0.2608 | acc=1.000
[F6] [E01] batch 4700 | loss=0.4366 | acc=0.875
[F6] [E01] batch 4720 | loss=0.2279 | acc=1.000
[F6] [E01] batch 4740 | loss=0.4235 | acc=0.938
[F6] [E01] batch 4760 | loss=0.4066 | acc=0.875
[F6] [E01] batch 4780 | loss=0.2329 | acc=1.000
[F6] [E01] batch 4800 | loss=0.2345 | acc=1.000
[F6] [E01] batch 4820 | loss=0.4002 | acc=0.938
[F6] [E01] batch 4840 | loss=0.3761 | acc=0.938
[F6] [E01] batch 4860 | loss=0.2496 | acc=1.000
[F6] [E01] batch 4880 | loss=0.4483 | acc=0.812
[F6] [E01] batch 4900 | loss=0.2413 | acc=1.000
[F6] [E01] batch 4920 | loss=0.5246 | acc=0.875
[F6] [E01] batch 4940 | loss=0.4193 | acc=0.938
[F6] [E01] batch 4960 | loss=0.5223 | acc=0.875
[F6] [E01] batch 4980 | loss=0.2360 | acc=1.000
[F6] [E01] batch 5000 | loss=0.6109 | acc=0.812
[F6] [E01] batch 5020 | loss=0.4468 | acc=0.938
[F6] [E01] batch 5040 | loss=0.2803 | acc=1.000
[F6] [E01] batch 5060 | loss=0.4274 | acc=0.875
[F6] [E01] batch 5080 | loss=0.4741 | acc=0.938
[F6] [E01] batch 5100 | loss=0.3519 | acc=0.875
[F6] [E01] batch 5120 | loss=0.2330 | acc=1.000
[F6] [E01] batch 5140 | loss=0.4273 | acc=0.938
[F6] [E01] batch 5160 | loss=0.3083 | acc=0.938
[F6] [E01] batch 5180 | loss=0.4008 | acc=0.875
[F6] [E01] batch 5200 | loss=0.5075 | acc=0.875
[F6] [E01] batch 5220 | loss=0.3709 | acc=0.938
[F6] [E01] batch 5240 | loss=0.3940 | acc=0.875
[F6] [E01] batch 5260 | loss=0.2980 | acc=0.938
[F6] [E01] batch 5280 | loss=0.7810 | acc=0.688
[F6] [E01] batch 5300 | loss=0.6022 | acc=0.938
[F6] [E01] batch 5320 | loss=0.3879 | acc=0.875
[F6] [E01] batch 5340 | loss=0.7074 | acc=0.812
[F6] [E01] batch 5360 | loss=0.2602 | acc=1.000
[F6] [E01] batch 5380 | loss=0.3924 | acc=0.938
[F6] [E01] batch 5400 | loss=0.2346 | acc=1.000
[F6] [E01] batch 5420 | loss=0.4926 | acc=0.938
[F6] [E01] batch 5440 | loss=0.5015 | acc=0.938
[F6] [E01] batch 5460 | loss=0.5867 | acc=0.750
[F6] [E01] batch 5480 | loss=0.3703 | acc=0.938
[F6] [E01] batch 5500 | loss=0.2406 | acc=1.000
[F6] [E01] batch 5520 | loss=0.6933 | acc=0.812
[F6] [E01] batch 5540 | loss=0.4662 | acc=0.938
[F6] [E01] batch 5560 | loss=0.2927 | acc=0.938
[F6] [E01] batch 5580 | loss=0.4178 | acc=0.938
[F6] [E01] batch 5600 | loss=0.3945 | acc=0.938
[F6] [E01] batch 5620 | loss=0.4479 | acc=0.875
[F6] [E01] batch 5640 | loss=0.4740 | acc=0.812
[F6] [E01] batch 5660 | loss=0.7048 | acc=0.812
[F6] [E01] batch 5680 | loss=0.2766 | acc=1.000
[F6] [E01] batch 5700 | loss=0.2759 | acc=1.000
[F6] [E01] batch 5720 | loss=0.5871 | acc=0.812
[F6] [E01] batch 5740 | loss=0.2370 | acc=1.000
[F6] [E01] batch 5760 | loss=0.5052 | acc=0.938
[F6] [E01] batch 5780 | loss=0.4925 | acc=0.875
[F6] [E01] batch 5800 | loss=0.5756 | acc=0.875
[F6] [E01] batch 5820 | loss=0.3044 | acc=0.938
[F6] [E01] batch 5840 | loss=0.5697 | acc=0.750
[F6] [E01] batch 5860 | loss=0.2500 | acc=1.000
[F6] [E01] batch 5880 | loss=0.2580 | acc=1.000
[F6] [E01] batch 5900 | loss=0.2424 | acc=1.000
[F6] [E01] batch 5920 | loss=0.2368 | acc=1.000
[F6] [E01] batch 5940 | loss=0.5470 | acc=0.750
[F6] [E01] batch 5960 | loss=0.3218 | acc=0.938
[F6] [E01] batch 5980 | loss=0.3535 | acc=0.938
[F6] [E01] batch 6000 | loss=0.3031 | acc=0.938
[F6] [E01] batch 6020 | loss=0.3713 | acc=0.938
[F6] [E01] batch 6040 | loss=0.4859 | acc=0.875
[F6] [E01] batch 6060 | loss=0.2568 | acc=1.000
[F6] [E01] batch 6080 | loss=0.6427 | acc=0.812
[F6] [E01] batch 6100 | loss=0.5271 | acc=0.875
[F6] [E01] batch 6120 | loss=0.4726 | acc=0.875
[F6] [E01] batch 6140 | loss=0.3904 | acc=0.875
[F6] [E01] batch 6160 | loss=0.4908 | acc=0.875
[F6] [E01] batch 6180 | loss=0.5423 | acc=0.938
[F6] [E01] batch 6200 | loss=0.2859 | acc=0.938
[F6] [E01] batch 6220 | loss=0.5360 | acc=0.875
[F6] [E01] batch 6240 | loss=0.3754 | acc=0.938
[F6] [E01] batch 6260 | loss=0.3903 | acc=0.938
[F6] [E01] batch 6280 | loss=0.3191 | acc=0.938
[F6] [E01] batch 6300 | loss=0.3170 | acc=0.938
[F6] [E01] batch 6320 | loss=0.2469 | acc=1.000
[F6] [E01] batch 6340 | loss=0.4940 | acc=0.938
[F6] [E01] batch 6360 | loss=0.6250 | acc=0.812
[F6] [E01] batch 6380 | loss=0.2474 | acc=1.000
[F6] [E01] batch 6400 | loss=0.4140 | acc=0.938
[F6] [E01] batch 6420 | loss=0.2519 | acc=1.000
[F6] [E01] batch 6440 | loss=0.2522 | acc=1.000
[F6] [E01] batch 6460 | loss=0.2456 | acc=1.000
[F6] [E01] batch 6480 | loss=0.4574 | acc=0.938
[F6] [E01] batch 6500 | loss=0.4118 | acc=0.875
[F6] [E01] batch 6520 | loss=0.3034 | acc=1.000
[F6] [E01] batch 6540 | loss=0.6314 | acc=0.812
[F6] [E01] batch 6560 | loss=0.3876 | acc=0.938
[F6] [E01] batch 6580 | loss=0.2703 | acc=1.000
[F6] [E01] batch 6600 | loss=0.3813 | acc=0.938
[F6] [E01] batch 6620 | loss=0.5226 | acc=0.812
[F6] [E01] batch 6640 | loss=0.5528 | acc=0.875
[F6] [E01] batch 6660 | loss=0.5031 | acc=0.875
[F6] [E01] batch 6680 | loss=0.3484 | acc=0.938
[F6] [E01] batch 6700 | loss=0.2492 | acc=1.000
[F6] [E01] batch 6720 | loss=0.3323 | acc=0.938
[F6] [E01] batch 6740 | loss=0.2401 | acc=1.000
[F6] [E01] batch 6760 | loss=0.4068 | acc=0.938
[F6] [E01] batch 6780 | loss=0.2401 | acc=1.000
[F6] [E01] batch 6800 | loss=0.3210 | acc=0.938
[F6] [E01] batch 6820 | loss=0.3105 | acc=0.938
[F6] [E01] batch 6840 | loss=0.2912 | acc=0.938
[F6] [E01] batch 6860 | loss=0.2281 | acc=1.000
[F6] [E01] batch 6880 | loss=0.4568 | acc=0.875
[F6] [E01] batch 6900 | loss=0.2405 | acc=1.000
[F6] [E01] batch 6920 | loss=0.3509 | acc=0.938
[F6] [E01] batch 6940 | loss=0.2607 | acc=1.000
[F6] [E01] batch 6960 | loss=0.3477 | acc=0.938
[F6] [E01] batch 6980 | loss=0.6691 | acc=0.812
[F6] [E01] batch 7000 | loss=0.2691 | acc=1.000
[F6] [E01] batch 7020 | loss=0.6765 | acc=0.875
[F6] [E01] batch 7040 | loss=0.3442 | acc=0.875
[F6] [E01] batch 7060 | loss=0.3810 | acc=0.938
[F6] [E01] batch 7080 | loss=0.4000 | acc=0.875
[F6] [E01] batch 7100 | loss=0.3159 | acc=0.938
[F6] [E01] batch 7120 | loss=0.3107 | acc=0.938
[F6] [E01] batch 7140 | loss=0.3206 | acc=1.000
[F6] [E01] batch 7160 | loss=0.2563 | acc=1.000
[F6] [E01] batch 7180 | loss=0.3506 | acc=0.938
[F6] [E01] batch 7200 | loss=0.3404 | acc=0.938
[F6] [E01] batch 7220 | loss=0.2633 | acc=1.000
[F6] [E01] batch 7240 | loss=0.3322 | acc=0.938
[F6] [E01] batch 7260 | loss=0.6762 | acc=0.812
[F6] [E01] batch 7280 | loss=0.3053 | acc=0.938
[F6] [E01] batch 7300 | loss=0.3236 | acc=1.000
[F6] [E01] batch 7320 | loss=0.2347 | acc=1.000
[F6] [E01] batch 7340 | loss=0.2523 | acc=1.000
[F6] [E01] batch 7360 | loss=0.2716 | acc=1.000
[F6] [E01] batch 7380 | loss=0.7809 | acc=0.750
[F6] [E01] batch 7400 | loss=0.3869 | acc=0.938
[F6] [E01] batch 7420 | loss=0.4684 | acc=0.812
[F6] [E01] batch 7440 | loss=0.2891 | acc=1.000
[F6] [E01] batch 7460 | loss=0.7063 | acc=0.875
[F6] [E01] batch 7480 | loss=0.3551 | acc=0.938
[F6] [E01] batch 7500 | loss=0.4059 | acc=0.938
[F6] [E01] batch 7520 | loss=0.4764 | acc=0.812
[F6] [E01] batch 7540 | loss=0.2286 | acc=1.000
[F6] [E01] batch 7560 | loss=0.2457 | acc=1.000
[F6] [E01] batch 7580 | loss=0.5902 | acc=0.812
[F6] [E01] batch 7600 | loss=0.2553 | acc=1.000
[F6] [E01] total_loss=3184.665 | VAL acc=0.949 | F1=0.742 | kappa=0.876
[SAVE] best fold=6 (by VAL F1) -> /scratch/lustre/home/viju8335/projects/sleep-staging-bsc/models/best_seqtransformer_fold6.pth
[F6] [E02] batch 0000 | loss=0.7498 | acc=0.812
[F6] [E02] batch 0020 | loss=0.4583 | acc=0.938
[F6] [E02] batch 0040 | loss=0.2362 | acc=1.000
[F6] [E02] batch 0060 | loss=0.4620 | acc=0.875
[F6] [E02] batch 0080 | loss=0.5892 | acc=0.750
[F6] [E02] batch 0100 | loss=0.4122 | acc=0.938
[F6] [E02] batch 0120 | loss=0.5469 | acc=0.875
[F6] [E02] batch 0140 | loss=0.4380 | acc=0.938
[F6] [E02] batch 0160 | loss=0.3843 | acc=0.938
[F6] [E02] batch 0180 | loss=0.3388 | acc=0.938
[F6] [E02] batch 0200 | loss=0.4993 | acc=0.875
[F6] [E02] batch 0220 | loss=0.5206 | acc=0.938
[F6] [E02] batch 0240 | loss=0.3069 | acc=1.000
[F6] [E02] batch 0260 | loss=0.2680 | acc=1.000
[F6] [E02] batch 0280 | loss=0.2294 | acc=1.000
[F6] [E02] batch 0300 | loss=0.2730 | acc=1.000
[F6] [E02] batch 0320 | loss=0.3581 | acc=0.938
