START: Sat Dec 27 03:53:29 EET 2025
JOB: 196377 TASK: 4
Sat Dec 27 03:53:29 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 550.144.03             Driver Version: 550.144.03     CUDA Version: 12.4     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-32GB           On  |   00000000:0B:00.0 Off |                    0 |
| N/A   40C    P0             49W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[CV] k=10 fold=4
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4042E0', 'SC4081E0', 'SC4122E0', 'SC4131E0', 'SC4222E0'] ...
=== DEVICE: cuda ===
=== seq_len=21 stride=1 batch_size=16 ===
=== Transformer: d_model=128 heads=4 layers=2 ff=256 dropout=0.1 ===
[F4] [E01] batch 0460 | loss=0.3087 | acc=0.938
[F4] [E01] batch 0480 | loss=0.4308 | acc=0.938
[F4] [E01] batch 0500 | loss=0.7231 | acc=0.812
[F4] [E01] batch 0520 | loss=0.3923 | acc=0.875
[F4] [E01] batch 0540 | loss=0.5722 | acc=0.875
[F4] [E01] batch 0560 | loss=0.5408 | acc=0.938
[F4] [E01] batch 0580 | loss=0.6984 | acc=0.750
[F4] [E01] batch 0600 | loss=0.2975 | acc=1.000
[F4] [E01] batch 0620 | loss=0.5798 | acc=0.812
[F4] [E01] batch 0640 | loss=0.6622 | acc=0.812
[F4] [E01] batch 0660 | loss=0.5215 | acc=0.938
[F4] [E01] batch 0680 | loss=1.3973 | acc=0.562
[F4] [E01] batch 0700 | loss=0.3169 | acc=0.938
[F4] [E01] batch 0720 | loss=0.6156 | acc=0.812
[F4] [E01] batch 0740 | loss=0.3222 | acc=1.000
[F4] [E01] batch 0760 | loss=0.4445 | acc=0.938
[F4] [E01] batch 0780 | loss=0.2434 | acc=1.000
[F4] [E01] batch 0800 | loss=0.3531 | acc=0.938
[F4] [E01] batch 0820 | loss=0.3449 | acc=1.000
[F4] [E01] batch 0840 | loss=0.5815 | acc=0.875
[F4] [E01] batch 0860 | loss=0.3515 | acc=0.875
[F4] [E01] batch 0880 | loss=0.4812 | acc=0.875
[F4] [E01] batch 0900 | loss=0.4240 | acc=0.938
[F4] [E01] batch 0920 | loss=0.3066 | acc=1.000
[F4] [E01] batch 0940 | loss=0.2588 | acc=1.000
[F4] [E01] batch 0960 | loss=0.5316 | acc=0.812
[F4] [E01] batch 0980 | loss=0.5009 | acc=0.875
[F4] [E01] batch 1000 | loss=0.3954 | acc=0.938
[F4] [E01] batch 1020 | loss=0.4115 | acc=0.875
[F4] [E01] batch 1040 | loss=0.2415 | acc=1.000
[F4] [E01] batch 1060 | loss=0.3683 | acc=0.938
[F4] [E01] batch 1080 | loss=0.3282 | acc=0.938
[F4] [E01] batch 1100 | loss=0.4417 | acc=0.875
[F4] [E01] batch 1120 | loss=0.4131 | acc=0.875
[F4] [E01] batch 1140 | loss=0.5221 | acc=0.875
[F4] [E01] batch 1160 | loss=0.4738 | acc=0.875
[F4] [E01] batch 1180 | loss=0.3325 | acc=1.000
[F4] [E01] batch 1200 | loss=0.3780 | acc=0.938
[F4] [E01] batch 1220 | loss=0.2377 | acc=1.000
[F4] [E01] batch 1240 | loss=0.3198 | acc=1.000
[F4] [E01] batch 1260 | loss=0.3964 | acc=0.938
[F4] [E01] batch 1280 | loss=0.3086 | acc=0.938
[F4] [E01] batch 1300 | loss=0.7440 | acc=0.812
[F4] [E01] batch 1320 | loss=0.3222 | acc=0.938
[F4] [E01] batch 1340 | loss=0.4380 | acc=0.938
[F4] [E01] batch 1360 | loss=0.4828 | acc=0.875
[F4] [E01] batch 1380 | loss=0.4446 | acc=0.875
[F4] [E01] batch 1400 | loss=0.5383 | acc=0.875
[F4] [E01] batch 1420 | loss=0.5041 | acc=0.938
[F4] [E01] batch 1440 | loss=0.2484 | acc=1.000
[F4] [E01] batch 1460 | loss=0.2575 | acc=1.000
[F4] [E01] batch 1480 | loss=0.4010 | acc=1.000
[F4] [E01] batch 1500 | loss=0.5016 | acc=0.875
[F4] [E01] batch 1520 | loss=0.4536 | acc=0.938
[F4] [E01] batch 1540 | loss=0.2737 | acc=1.000
[F4] [E01] batch 1560 | loss=0.4830 | acc=0.875
[F4] [E01] batch 1580 | loss=0.4879 | acc=0.875
[F4] [E01] batch 1600 | loss=0.3025 | acc=1.000
[F4] [E01] batch 1620 | loss=0.7177 | acc=0.812
[F4] [E01] batch 1640 | loss=0.2496 | acc=1.000
[F4] [E01] batch 1660 | loss=0.2651 | acc=1.000
[F4] [E01] batch 1680 | loss=0.4490 | acc=0.938
[F4] [E01] batch 1700 | loss=0.3082 | acc=1.000
[F4] [E01] batch 1720 | loss=0.4728 | acc=0.875
[F4] [E01] batch 1740 | loss=0.4531 | acc=0.812
[F4] [E01] batch 1760 | loss=0.3059 | acc=0.938
[F4] [E01] batch 1780 | loss=0.6899 | acc=0.812
[F4] [E01] batch 1800 | loss=0.3185 | acc=0.938
[F4] [E01] batch 1820 | loss=0.3408 | acc=0.938
[F4] [E01] batch 1840 | loss=0.3746 | acc=0.938
[F4] [E01] batch 1860 | loss=0.3574 | acc=0.938
[F4] [E01] batch 1880 | loss=0.5669 | acc=0.875
[F4] [E01] batch 1900 | loss=0.3296 | acc=0.875
[F4] [E01] batch 1920 | loss=0.4915 | acc=0.875
[F4] [E01] batch 1940 | loss=0.2375 | acc=1.000
[F4] [E01] batch 1960 | loss=0.2848 | acc=1.000
[F4] [E01] batch 1980 | loss=0.3253 | acc=0.938
[F4] [E01] batch 2000 | loss=0.7916 | acc=0.750
[F4] [E01] batch 2020 | loss=0.3037 | acc=0.938
[F4] [E01] batch 2040 | loss=0.6998 | acc=0.812
[F4] [E01] batch 2060 | loss=0.4147 | acc=0.875
[F4] [E01] batch 2080 | loss=0.2404 | acc=1.000
[F4] [E01] batch 2100 | loss=0.4678 | acc=0.812
[F4] [E01] batch 2120 | loss=0.4362 | acc=0.875
[F4] [E01] batch 2140 | loss=0.5463 | acc=0.875
[F4] [E01] batch 2160 | loss=0.6272 | acc=0.750
[F4] [E01] batch 2180 | loss=0.3349 | acc=0.938
[F4] [E01] batch 2200 | loss=0.4678 | acc=0.875
[F4] [E01] batch 2220 | loss=0.4099 | acc=0.938
[F4] [E01] batch 2240 | loss=0.3467 | acc=0.938
[F4] [E01] batch 2260 | loss=0.3116 | acc=1.000
[F4] [E01] batch 2280 | loss=0.4090 | acc=0.875
[F4] [E01] batch 2300 | loss=0.4672 | acc=0.938
[F4] [E01] batch 2320 | loss=0.3629 | acc=0.938
[F4] [E01] batch 2340 | loss=0.2316 | acc=1.000
[F4] [E01] batch 2360 | loss=0.2392 | acc=1.000
[F4] [E01] batch 2380 | loss=0.5251 | acc=0.875
[F4] [E01] batch 2400 | loss=0.5597 | acc=0.812
[F4] [E01] batch 2420 | loss=0.4183 | acc=0.875
[F4] [E01] batch 2440 | loss=0.3861 | acc=0.938
[F4] [E01] batch 2460 | loss=0.3273 | acc=0.938
[F4] [E01] batch 2480 | loss=0.5099 | acc=0.812
[F4] [E01] batch 2500 | loss=0.6768 | acc=0.812
[F4] [E01] batch 2520 | loss=0.3322 | acc=0.938
[F4] [E01] batch 2540 | loss=0.4231 | acc=0.938
[F4] [E01] batch 2560 | loss=0.4711 | acc=0.875
[F4] [E01] batch 2580 | loss=0.4541 | acc=0.875
[F4] [E01] batch 2600 | loss=0.6395 | acc=0.875
[F4] [E01] batch 2620 | loss=0.3848 | acc=0.938
[F4] [E01] batch 2640 | loss=0.2917 | acc=1.000
[F4] [E01] batch 2660 | loss=0.3678 | acc=0.938
[F4] [E01] batch 2680 | loss=0.3388 | acc=0.938
[F4] [E01] batch 2700 | loss=0.4712 | acc=0.938
[F4] [E01] batch 2720 | loss=0.3928 | acc=0.875
[F4] [E01] batch 2740 | loss=0.2402 | acc=1.000
[F4] [E01] batch 2760 | loss=0.4631 | acc=0.875
[F4] [E01] batch 2780 | loss=0.4251 | acc=0.875
[F4] [E01] batch 2800 | loss=0.2369 | acc=1.000
[F4] [E01] batch 2820 | loss=0.2364 | acc=1.000
[F4] [E01] batch 2840 | loss=0.3452 | acc=0.938
[F4] [E01] batch 2860 | loss=0.2989 | acc=0.938
[F4] [E01] batch 2880 | loss=0.8550 | acc=0.812
[F4] [E01] batch 2900 | loss=0.7775 | acc=0.750
[F4] [E01] batch 2920 | loss=0.4637 | acc=0.938
[F4] [E01] batch 2940 | loss=0.2861 | acc=0.938
[F4] [E01] batch 2960 | loss=0.5353 | acc=0.812
[F4] [E01] batch 2980 | loss=0.2401 | acc=1.000
[F4] [E01] batch 3000 | loss=0.3681 | acc=0.938
[F4] [E01] batch 3020 | loss=0.3346 | acc=0.938
[F4] [E01] batch 3040 | loss=0.3929 | acc=0.938
[F4] [E01] batch 3060 | loss=0.3035 | acc=0.938
[F4] [E01] batch 3080 | loss=0.3669 | acc=0.938
[F4] [E01] batch 3100 | loss=0.3623 | acc=1.000
[F4] [E01] batch 3120 | loss=0.4218 | acc=0.875
[F4] [E01] batch 3140 | loss=0.3732 | acc=0.938
[F4] [E01] batch 3160 | loss=0.5614 | acc=0.875
[F4] [E01] batch 3180 | loss=0.2537 | acc=1.000
[F4] [E01] batch 3200 | loss=0.4724 | acc=0.938
[F4] [E01] batch 3220 | loss=0.2897 | acc=0.938
[F4] [E01] batch 3240 | loss=0.5749 | acc=0.812
[F4] [E01] batch 3260 | loss=0.4329 | acc=0.875
[F4] [E01] batch 3280 | loss=0.3044 | acc=1.000
[F4] [E01] batch 3300 | loss=0.3402 | acc=0.875
[F4] [E01] batch 3320 | loss=0.2310 | acc=1.000
[F4] [E01] batch 3340 | loss=0.3995 | acc=0.938
[F4] [E01] batch 3360 | loss=0.4228 | acc=0.875
[F4] [E01] batch 3380 | loss=0.6894 | acc=0.812
[F4] [E01] batch 3400 | loss=0.5599 | acc=0.875
[F4] [E01] batch 3420 | loss=0.3514 | acc=0.938
[F4] [E01] batch 3440 | loss=0.5462 | acc=0.875
[F4] [E01] batch 3460 | loss=0.4789 | acc=0.875
[F4] [E01] batch 3480 | loss=0.4757 | acc=0.875
[F4] [E01] batch 3500 | loss=0.5335 | acc=0.875
[F4] [E01] batch 3520 | loss=0.4312 | acc=0.938
[F4] [E01] batch 3540 | loss=0.4175 | acc=0.938
[F4] [E01] batch 3560 | loss=0.2752 | acc=1.000
[F4] [E01] batch 3580 | loss=0.4991 | acc=0.875
[F4] [E01] batch 3600 | loss=0.3960 | acc=0.938
[F4] [E01] batch 3620 | loss=0.5976 | acc=0.875
[F4] [E01] batch 3640 | loss=0.8215 | acc=0.812
[F4] [E01] batch 3660 | loss=0.4375 | acc=0.875
[F4] [E01] batch 3680 | loss=0.4113 | acc=0.938
[F4] [E01] batch 3700 | loss=0.3658 | acc=0.938
[F4] [E01] batch 3720 | loss=0.3032 | acc=0.938
[F4] [E01] batch 3740 | loss=0.2318 | acc=1.000
[F4] [E01] batch 3760 | loss=0.2689 | acc=1.000
[F4] [E01] batch 3780 | loss=0.2581 | acc=1.000
[F4] [E01] batch 3800 | loss=0.4570 | acc=0.938
[F4] [E01] batch 3820 | loss=0.6303 | acc=0.875
[F4] [E01] batch 3840 | loss=0.4409 | acc=0.875
[F4] [E01] batch 3860 | loss=0.2447 | acc=1.000
[F4] [E01] batch 3880 | loss=0.2563 | acc=1.000
[F4] [E01] batch 3900 | loss=0.2826 | acc=1.000
[F4] [E01] batch 3920 | loss=0.2648 | acc=1.000
[F4] [E01] batch 3940 | loss=0.3394 | acc=1.000
[F4] [E01] batch 3960 | loss=0.6883 | acc=0.812
[F4] [E01] batch 3980 | loss=0.4279 | acc=0.938
[F4] [E01] batch 4000 | loss=0.4982 | acc=0.938
[F4] [E01] batch 4020 | loss=0.3958 | acc=0.938
[F4] [E01] batch 4040 | loss=0.3480 | acc=0.938
[F4] [E01] batch 4060 | loss=0.4465 | acc=0.812
[F4] [E01] batch 4080 | loss=0.5479 | acc=0.875
[F4] [E01] batch 4100 | loss=0.3310 | acc=0.938
[F4] [E01] batch 4120 | loss=0.6290 | acc=0.812
[F4] [E01] batch 4140 | loss=0.4063 | acc=0.875
[F4] [E01] batch 4160 | loss=0.6131 | acc=0.812
[F4] [E01] batch 4180 | loss=0.4822 | acc=0.875
[F4] [E01] batch 4200 | loss=0.3355 | acc=0.938
[F4] [E01] batch 4220 | loss=0.3310 | acc=0.875
[F4] [E01] batch 4240 | loss=0.3001 | acc=1.000
[F4] [E01] batch 4260 | loss=0.2426 | acc=1.000
[F4] [E01] batch 4280 | loss=0.3873 | acc=0.938
[F4] [E01] batch 4300 | loss=0.2456 | acc=1.000
[F4] [E01] batch 4320 | loss=0.3808 | acc=0.938
[F4] [E01] batch 4340 | loss=0.4596 | acc=0.875
[F4] [E01] batch 4360 | loss=0.2637 | acc=1.000
[F4] [E01] batch 4380 | loss=0.4916 | acc=0.875
[F4] [E01] batch 4400 | loss=0.4126 | acc=0.938
[F4] [E01] batch 4420 | loss=0.5792 | acc=0.875
[F4] [E01] batch 4440 | loss=0.2750 | acc=1.000
[F4] [E01] batch 4460 | loss=0.3273 | acc=0.938
[F4] [E01] batch 4480 | loss=0.4413 | acc=0.938
[F4] [E01] batch 4500 | loss=0.2483 | acc=1.000
[F4] [E01] batch 4520 | loss=0.2642 | acc=1.000
[F4] [E01] batch 4540 | loss=0.4244 | acc=0.875
[F4] [E01] batch 4560 | loss=0.5558 | acc=0.875
[F4] [E01] batch 4580 | loss=0.3689 | acc=0.938
[F4] [E01] batch 4600 | loss=0.3065 | acc=0.938
[F4] [E01] batch 4620 | loss=0.3322 | acc=0.938
[F4] [E01] batch 4640 | loss=0.2439 | acc=1.000
[F4] [E01] batch 4660 | loss=0.3044 | acc=1.000
[F4] [E01] batch 4680 | loss=0.2462 | acc=1.000
[F4] [E01] batch 4700 | loss=0.2913 | acc=1.000
[F4] [E01] batch 4720 | loss=0.3397 | acc=0.938
[F4] [E01] batch 4740 | loss=0.3019 | acc=1.000
[F4] [E01] batch 4760 | loss=0.2285 | acc=1.000
[F4] [E01] batch 4780 | loss=0.6686 | acc=0.812
[F4] [E01] batch 4800 | loss=0.4674 | acc=0.938
[F4] [E01] batch 4820 | loss=0.2403 | acc=1.000
[F4] [E01] batch 4840 | loss=0.4789 | acc=0.938
[F4] [E01] batch 4860 | loss=0.2306 | acc=1.000
[F4] [E01] batch 4880 | loss=0.2702 | acc=1.000
[F4] [E01] batch 4900 | loss=0.2423 | acc=1.000
[F4] [E01] batch 4920 | loss=0.4375 | acc=0.938
[F4] [E01] batch 4940 | loss=0.2837 | acc=1.000
[F4] [E01] batch 4960 | loss=0.2431 | acc=1.000
[F4] [E01] batch 4980 | loss=0.2919 | acc=0.938
[F4] [E01] batch 5000 | loss=0.2307 | acc=1.000
[F4] [E01] batch 5020 | loss=0.4526 | acc=0.875
[F4] [E01] batch 5040 | loss=0.8375 | acc=0.688
[F4] [E01] batch 5060 | loss=0.2382 | acc=1.000
[F4] [E01] batch 5080 | loss=0.4658 | acc=0.938
[F4] [E01] batch 5100 | loss=0.5122 | acc=0.875
[F4] [E01] batch 5120 | loss=0.6028 | acc=0.812
[F4] [E01] batch 5140 | loss=0.5762 | acc=0.812
[F4] [E01] batch 5160 | loss=0.2545 | acc=1.000
[F4] [E01] batch 5180 | loss=0.4042 | acc=0.875
[F4] [E01] batch 5200 | loss=0.5104 | acc=0.875
[F4] [E01] batch 5220 | loss=0.5215 | acc=0.875
[F4] [E01] batch 5240 | loss=0.4708 | acc=0.812
[F4] [E01] batch 5260 | loss=0.3351 | acc=0.938
[F4] [E01] batch 5280 | loss=0.2628 | acc=1.000
[F4] [E01] batch 5300 | loss=0.3602 | acc=0.938
[F4] [E01] batch 5320 | loss=0.2736 | acc=1.000
[F4] [E01] batch 5340 | loss=0.3978 | acc=0.938
[F4] [E01] batch 5360 | loss=0.4973 | acc=0.938
[F4] [E01] batch 5380 | loss=0.3589 | acc=0.938
[F4] [E01] batch 5400 | loss=0.4703 | acc=0.938
[F4] [E01] batch 5420 | loss=0.3970 | acc=0.875
[F4] [E01] batch 5440 | loss=0.4847 | acc=0.875
[F4] [E01] batch 5460 | loss=0.3562 | acc=0.938
[F4] [E01] batch 5480 | loss=0.3950 | acc=0.938
[F4] [E01] batch 5500 | loss=0.5220 | acc=0.875
[F4] [E01] batch 5520 | loss=0.4715 | acc=0.875
[F4] [E01] batch 5540 | loss=0.3024 | acc=1.000
[F4] [E01] batch 5560 | loss=0.3353 | acc=0.938
[F4] [E01] batch 5580 | loss=0.3825 | acc=0.875
[F4] [E01] batch 5600 | loss=0.2910 | acc=1.000
[F4] [E01] batch 5620 | loss=0.2594 | acc=1.000
[F4] [E01] batch 5640 | loss=0.3602 | acc=0.875
[F4] [E01] batch 5660 | loss=0.3680 | acc=0.938
[F4] [E01] batch 5680 | loss=0.2492 | acc=1.000
[F4] [E01] batch 5700 | loss=0.2601 | acc=1.000
[F4] [E01] batch 5720 | loss=0.5134 | acc=0.875
[F4] [E01] batch 5740 | loss=0.2527 | acc=1.000
[F4] [E01] batch 5760 | loss=0.2794 | acc=0.938
[F4] [E01] batch 5780 | loss=0.6114 | acc=0.812
[F4] [E01] batch 5800 | loss=0.3471 | acc=0.875
[F4] [E01] batch 5820 | loss=0.3594 | acc=0.938
[F4] [E01] batch 5840 | loss=0.3610 | acc=0.938
[F4] [E01] batch 5860 | loss=0.3588 | acc=0.938
[F4] [E01] batch 5880 | loss=0.3306 | acc=0.938
[F4] [E01] batch 5900 | loss=0.4589 | acc=0.938
[F4] [E01] batch 5920 | loss=0.5103 | acc=0.875
[F4] [E01] batch 5940 | loss=0.3242 | acc=0.938
[F4] [E01] batch 5960 | loss=0.7893 | acc=0.750
[F4] [E01] batch 5980 | loss=0.5348 | acc=0.938
[F4] [E01] batch 6000 | loss=0.3385 | acc=1.000
[F4] [E01] batch 6020 | loss=0.4587 | acc=0.938
[F4] [E01] batch 6040 | loss=0.2598 | acc=1.000
[F4] [E01] batch 6060 | loss=0.5648 | acc=0.875
[F4] [E01] batch 6080 | loss=0.2746 | acc=1.000
[F4] [E01] batch 6100 | loss=0.3152 | acc=0.938
[F4] [E01] batch 6120 | loss=0.3260 | acc=0.938
[F4] [E01] batch 6140 | loss=0.4487 | acc=0.875
[F4] [E01] batch 6160 | loss=0.2754 | acc=1.000
[F4] [E01] batch 6180 | loss=0.3578 | acc=0.938
[F4] [E01] batch 6200 | loss=0.3910 | acc=0.875
[F4] [E01] batch 6220 | loss=0.4445 | acc=0.938
[F4] [E01] batch 6240 | loss=0.5276 | acc=0.812
[F4] [E01] batch 6260 | loss=0.2338 | acc=1.000
[F4] [E01] batch 6280 | loss=0.5171 | acc=0.938
[F4] [E01] batch 6300 | loss=0.3963 | acc=0.875
[F4] [E01] batch 6320 | loss=0.2810 | acc=1.000
[F4] [E01] batch 6340 | loss=0.3499 | acc=0.938
[F4] [E01] batch 6360 | loss=0.3566 | acc=0.938
[F4] [E01] batch 6380 | loss=0.6640 | acc=0.875
[F4] [E01] batch 6400 | loss=0.4898 | acc=0.938
[F4] [E01] batch 6420 | loss=0.2915 | acc=1.000
[F4] [E01] batch 6440 | loss=0.3855 | acc=0.938
[F4] [E01] batch 6460 | loss=0.4459 | acc=0.875
[F4] [E01] batch 6480 | loss=0.2393 | acc=1.000
[F4] [E01] batch 6500 | loss=0.4487 | acc=0.938
[F4] [E01] batch 6520 | loss=0.3790 | acc=0.938
[F4] [E01] batch 6540 | loss=0.3157 | acc=1.000
[F4] [E01] batch 6560 | loss=0.3142 | acc=0.938
[F4] [E01] batch 6580 | loss=0.4881 | acc=0.812
[F4] [E01] batch 6600 | loss=0.3777 | acc=0.938
[F4] [E01] batch 6620 | loss=0.3181 | acc=0.938
[F4] [E01] batch 6640 | loss=0.4305 | acc=0.875
[F4] [E01] batch 6660 | loss=0.3411 | acc=0.938
[F4] [E01] batch 6680 | loss=0.3446 | acc=0.938
[F4] [E01] batch 6700 | loss=0.2522 | acc=1.000
[F4] [E01] batch 6720 | loss=0.2613 | acc=1.000
[F4] [E01] batch 6740 | loss=0.7491 | acc=0.812
[F4] [E01] batch 6760 | loss=0.3358 | acc=0.938
[F4] [E01] batch 6780 | loss=0.3868 | acc=0.938
[F4] [E01] batch 6800 | loss=0.4413 | acc=0.938
[F4] [E01] batch 6820 | loss=0.4801 | acc=0.938
[F4] [E01] batch 6840 | loss=0.3648 | acc=0.938
[F4] [E01] batch 6860 | loss=0.3342 | acc=0.938
[F4] [E01] batch 6880 | loss=0.3276 | acc=0.938
[F4] [E01] batch 6900 | loss=0.3245 | acc=0.938
[F4] [E01] batch 6920 | loss=0.3923 | acc=0.938
[F4] [E01] batch 6940 | loss=0.5433 | acc=0.875
[F4] [E01] batch 6960 | loss=0.5015 | acc=0.875
[F4] [E01] batch 6980 | loss=0.4500 | acc=0.875
[F4] [E01] batch 7000 | loss=0.2478 | acc=1.000
[F4] [E01] batch 7020 | loss=0.7737 | acc=0.750
[F4] [E01] batch 7040 | loss=0.4249 | acc=0.938
[F4] [E01] batch 7060 | loss=0.4242 | acc=0.938
[F4] [E01] batch 7080 | loss=0.3157 | acc=0.938
[F4] [E01] batch 7100 | loss=0.3202 | acc=0.938
[F4] [E01] batch 7120 | loss=0.2993 | acc=1.000
[F4] [E01] batch 7140 | loss=0.3540 | acc=0.938
[F4] [E01] batch 7160 | loss=0.2682 | acc=1.000
[F4] [E01] batch 7180 | loss=0.2949 | acc=1.000
[F4] [E01] batch 7200 | loss=0.4746 | acc=0.875
[F4] [E01] batch 7220 | loss=0.2457 | acc=1.000
[F4] [E01] batch 7240 | loss=0.2586 | acc=1.000
[F4] [E01] batch 7260 | loss=0.2974 | acc=0.938
[F4] [E01] batch 7280 | loss=0.3665 | acc=0.938
[F4] [E01] batch 7300 | loss=0.2449 | acc=1.000
[F4] [E01] batch 7320 | loss=0.2643 | acc=1.000
[F4] [E01] batch 7340 | loss=0.3015 | acc=0.938
[F4] [E01] batch 7360 | loss=0.3746 | acc=0.938
[F4] [E01] batch 7380 | loss=0.2305 | acc=1.000
[F4] [E01] batch 7400 | loss=0.3186 | acc=0.938
[F4] [E01] batch 7420 | loss=0.4916 | acc=0.938
[F4] [E01] batch 7440 | loss=0.6085 | acc=0.875
[F4] [E01] batch 7460 | loss=0.6050 | acc=0.812
[F4] [E01] batch 7480 | loss=0.2328 | acc=1.000
[F4] [E01] batch 7500 | loss=0.4034 | acc=0.938
[F4] [E01] batch 7520 | loss=0.4393 | acc=0.875
[F4] [E01] batch 7540 | loss=0.4912 | acc=0.938
[F4] [E01] batch 7560 | loss=0.3234 | acc=0.938
[F4] [E01] batch 7580 | loss=0.6110 | acc=0.875
[F4] [E01] batch 7600 | loss=0.4154 | acc=0.938
[F4] [E01] total_loss=3201.752 | VAL acc=0.966 | F1=0.857 | kappa=0.917
[SAVE] best fold=4 (by VAL F1) -> /scratch/lustre/home/viju8335/projects/sleep-staging-bsc/models/best_seqtransformer_fold4.pth
[F4] [E02] batch 0000 | loss=0.3048 | acc=1.000
[F4] [E02] batch 0020 | loss=0.2643 | acc=1.000
[F4] [E02] batch 0040 | loss=0.3069 | acc=0.938
[F4] [E02] batch 0060 | loss=0.2860 | acc=1.000
[F4] [E02] batch 0080 | loss=0.6108 | acc=0.812
[F4] [E02] batch 0100 | loss=0.4112 | acc=0.938
[F4] [E02] batch 0120 | loss=0.6182 | acc=0.812
[F4] [E02] batch 0140 | loss=0.3991 | acc=0.938
[F4] [E02] batch 0160 | loss=0.4266 | acc=0.938
[F4] [E02] batch 0180 | loss=0.2284 | acc=1.000
[F4] [E02] batch 0200 | loss=0.4308 | acc=0.875
[F4] [E02] batch 0220 | loss=0.3915 | acc=0.938
[F4] [E02] batch 0240 | loss=0.3505 | acc=0.938
[F4] [E02] batch 0260 | loss=0.2367 | acc=1.000
[F4] [E02] batch 0280 | loss=0.2324 | acc=1.000
[F4] [E02] batch 0300 | loss=0.3134 | acc=0.938
[F4] [E02] batch 0320 | loss=0.4471 | acc=0.938
