START: Sat Dec 27 06:07:51 EET 2025
JOB: 196381 TASK: 8
Sat Dec 27 06:07:51 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 550.144.03             Driver Version: 550.144.03     CUDA Version: 12.4     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-32GB           On  |   00000000:0B:00.0 Off |                    0 |
| N/A   39C    P0             47W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[CV] k=10 fold=8
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4012E0', 'SC4021E0', 'SC4022E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4051E0', 'SC4091E0', 'SC4101E0', 'SC4111E0', 'SC4252E0'] ...
=== DEVICE: cuda ===
=== seq_len=21 stride=1 batch_size=16 ===
=== Transformer: d_model=128 heads=4 layers=2 ff=256 dropout=0.1 ===
[F8] [E01] batch 0460 | loss=0.2662 | acc=1.000
[F8] [E01] batch 0480 | loss=0.5742 | acc=0.875
[F8] [E01] batch 0500 | loss=0.3834 | acc=0.938
[F8] [E01] batch 0520 | loss=0.4551 | acc=0.938
[F8] [E01] batch 0540 | loss=0.4478 | acc=0.875
[F8] [E01] batch 0560 | loss=0.4308 | acc=0.875
[F8] [E01] batch 0580 | loss=0.3941 | acc=0.938
[F8] [E01] batch 0600 | loss=0.5005 | acc=0.938
[F8] [E01] batch 0620 | loss=0.2844 | acc=1.000
[F8] [E01] batch 0640 | loss=0.2354 | acc=1.000
[F8] [E01] batch 0660 | loss=0.7020 | acc=0.812
[F8] [E01] batch 0680 | loss=0.4352 | acc=0.875
[F8] [E01] batch 0700 | loss=0.3449 | acc=0.938
[F8] [E01] batch 0720 | loss=0.6970 | acc=0.812
[F8] [E01] batch 0740 | loss=0.3795 | acc=0.938
[F8] [E01] batch 0760 | loss=0.3037 | acc=1.000
[F8] [E01] batch 0780 | loss=0.3915 | acc=0.875
[F8] [E01] batch 0800 | loss=0.2726 | acc=0.938
[F8] [E01] batch 0820 | loss=0.5830 | acc=0.812
[F8] [E01] batch 0840 | loss=0.7601 | acc=0.750
[F8] [E01] batch 0860 | loss=0.7298 | acc=0.688
[F8] [E01] batch 0880 | loss=0.6024 | acc=0.875
[F8] [E01] batch 0900 | loss=0.3420 | acc=0.938
[F8] [E01] batch 0920 | loss=0.4233 | acc=0.875
[F8] [E01] batch 0940 | loss=0.2312 | acc=1.000
[F8] [E01] batch 0960 | loss=0.4595 | acc=0.938
[F8] [E01] batch 0980 | loss=0.2605 | acc=1.000
[F8] [E01] batch 1000 | loss=0.5820 | acc=0.875
[F8] [E01] batch 1020 | loss=0.4214 | acc=0.875
[F8] [E01] batch 1040 | loss=0.7889 | acc=0.750
[F8] [E01] batch 1060 | loss=0.4578 | acc=0.938
[F8] [E01] batch 1080 | loss=0.3104 | acc=1.000
[F8] [E01] batch 1100 | loss=0.6704 | acc=0.812
[F8] [E01] batch 1120 | loss=0.4140 | acc=0.938
[F8] [E01] batch 1140 | loss=0.4233 | acc=0.875
[F8] [E01] batch 1160 | loss=0.4279 | acc=0.938
[F8] [E01] batch 1180 | loss=0.6219 | acc=0.875
[F8] [E01] batch 1200 | loss=0.2836 | acc=1.000
[F8] [E01] batch 1220 | loss=0.3121 | acc=1.000
[F8] [E01] batch 1240 | loss=0.6577 | acc=0.812
[F8] [E01] batch 1260 | loss=0.2764 | acc=1.000
[F8] [E01] batch 1280 | loss=0.3921 | acc=0.938
[F8] [E01] batch 1300 | loss=0.3049 | acc=0.938
[F8] [E01] batch 1320 | loss=0.3607 | acc=0.938
[F8] [E01] batch 1340 | loss=0.5028 | acc=0.812
[F8] [E01] batch 1360 | loss=0.2981 | acc=1.000
[F8] [E01] batch 1380 | loss=0.3701 | acc=0.938
[F8] [E01] batch 1400 | loss=0.4819 | acc=0.875
[F8] [E01] batch 1420 | loss=0.2379 | acc=1.000
[F8] [E01] batch 1440 | loss=0.4549 | acc=0.938
[F8] [E01] batch 1460 | loss=0.2624 | acc=1.000
[F8] [E01] batch 1480 | loss=0.5088 | acc=0.875
[F8] [E01] batch 1500 | loss=0.3679 | acc=0.938
[F8] [E01] batch 1520 | loss=0.3748 | acc=0.938
[F8] [E01] batch 1540 | loss=0.5996 | acc=0.812
[F8] [E01] batch 1560 | loss=0.5147 | acc=0.875
[F8] [E01] batch 1580 | loss=0.4462 | acc=0.875
[F8] [E01] batch 1600 | loss=0.2491 | acc=1.000
[F8] [E01] batch 1620 | loss=0.3602 | acc=0.875
[F8] [E01] batch 1640 | loss=0.5340 | acc=0.875
[F8] [E01] batch 1660 | loss=0.6009 | acc=0.875
[F8] [E01] batch 1680 | loss=0.2299 | acc=1.000
[F8] [E01] batch 1700 | loss=0.3236 | acc=0.938
[F8] [E01] batch 1720 | loss=0.7230 | acc=0.812
[F8] [E01] batch 1740 | loss=0.2461 | acc=1.000
[F8] [E01] batch 1760 | loss=0.5164 | acc=0.875
[F8] [E01] batch 1780 | loss=0.2721 | acc=1.000
[F8] [E01] batch 1800 | loss=0.2690 | acc=1.000
[F8] [E01] batch 1820 | loss=0.2805 | acc=1.000
[F8] [E01] batch 1840 | loss=0.5065 | acc=0.875
[F8] [E01] batch 1860 | loss=0.3730 | acc=0.938
[F8] [E01] batch 1880 | loss=0.3090 | acc=0.938
[F8] [E01] batch 1900 | loss=0.3361 | acc=0.938
[F8] [E01] batch 1920 | loss=0.2721 | acc=0.938
[F8] [E01] batch 1940 | loss=0.5024 | acc=0.812
[F8] [E01] batch 1960 | loss=0.2530 | acc=1.000
[F8] [E01] batch 1980 | loss=0.4421 | acc=0.938
[F8] [E01] batch 2000 | loss=0.4319 | acc=0.938
[F8] [E01] batch 2020 | loss=0.5027 | acc=0.875
[F8] [E01] batch 2040 | loss=0.2670 | acc=1.000
[F8] [E01] batch 2060 | loss=0.3695 | acc=0.938
[F8] [E01] batch 2080 | loss=0.6533 | acc=0.812
[F8] [E01] batch 2100 | loss=0.2472 | acc=1.000
[F8] [E01] batch 2120 | loss=0.6193 | acc=0.875
[F8] [E01] batch 2140 | loss=0.6638 | acc=0.875
[F8] [E01] batch 2160 | loss=0.4817 | acc=0.938
[F8] [E01] batch 2180 | loss=0.5779 | acc=0.812
[F8] [E01] batch 2200 | loss=0.3735 | acc=0.938
[F8] [E01] batch 2220 | loss=0.2520 | acc=1.000
[F8] [E01] batch 2240 | loss=0.2496 | acc=1.000
[F8] [E01] batch 2260 | loss=0.2334 | acc=1.000
[F8] [E01] batch 2280 | loss=0.5255 | acc=0.812
[F8] [E01] batch 2300 | loss=0.3213 | acc=0.938
[F8] [E01] batch 2320 | loss=0.2805 | acc=1.000
[F8] [E01] batch 2340 | loss=0.3207 | acc=1.000
[F8] [E01] batch 2360 | loss=0.8987 | acc=0.750
[F8] [E01] batch 2380 | loss=0.7327 | acc=0.812
[F8] [E01] batch 2400 | loss=0.4933 | acc=0.938
[F8] [E01] batch 2420 | loss=0.3487 | acc=0.938
[F8] [E01] batch 2440 | loss=0.2495 | acc=1.000
[F8] [E01] batch 2460 | loss=0.4023 | acc=0.938
[F8] [E01] batch 2480 | loss=0.3045 | acc=0.938
[F8] [E01] batch 2500 | loss=0.3302 | acc=1.000
[F8] [E01] batch 2520 | loss=0.6053 | acc=0.875
[F8] [E01] batch 2540 | loss=0.2688 | acc=1.000
[F8] [E01] batch 2560 | loss=0.4870 | acc=0.938
[F8] [E01] batch 2580 | loss=0.3627 | acc=0.938
[F8] [E01] batch 2600 | loss=0.3525 | acc=0.938
[F8] [E01] batch 2620 | loss=0.4154 | acc=0.938
[F8] [E01] batch 2640 | loss=0.5761 | acc=0.938
[F8] [E01] batch 2660 | loss=0.4013 | acc=0.938
[F8] [E01] batch 2680 | loss=0.2669 | acc=1.000
[F8] [E01] batch 2700 | loss=0.4942 | acc=0.875
[F8] [E01] batch 2720 | loss=0.2342 | acc=1.000
[F8] [E01] batch 2740 | loss=0.2714 | acc=1.000
[F8] [E01] batch 2760 | loss=0.3907 | acc=0.938
[F8] [E01] batch 2780 | loss=0.2588 | acc=1.000
[F8] [E01] batch 2800 | loss=0.5274 | acc=0.812
[F8] [E01] batch 2820 | loss=0.6649 | acc=0.688
[F8] [E01] batch 2840 | loss=0.4985 | acc=0.875
[F8] [E01] batch 2860 | loss=0.4105 | acc=0.938
[F8] [E01] batch 2880 | loss=0.4469 | acc=0.938
[F8] [E01] batch 2900 | loss=0.3070 | acc=1.000
[F8] [E01] batch 2920 | loss=0.2531 | acc=1.000
[F8] [E01] batch 2940 | loss=0.3391 | acc=0.938
[F8] [E01] batch 2960 | loss=0.3009 | acc=0.938
[F8] [E01] batch 2980 | loss=0.2767 | acc=1.000
[F8] [E01] batch 3000 | loss=0.5216 | acc=0.875
[F8] [E01] batch 3020 | loss=0.6092 | acc=0.812
[F8] [E01] batch 3040 | loss=0.3877 | acc=0.875
[F8] [E01] batch 3060 | loss=0.5297 | acc=0.875
[F8] [E01] batch 3080 | loss=0.3080 | acc=0.938
[F8] [E01] batch 3100 | loss=0.2773 | acc=1.000
[F8] [E01] batch 3120 | loss=0.3943 | acc=0.938
[F8] [E01] batch 3140 | loss=0.2476 | acc=1.000
[F8] [E01] batch 3160 | loss=0.2934 | acc=1.000
[F8] [E01] batch 3180 | loss=0.2924 | acc=0.938
[F8] [E01] batch 3200 | loss=0.4558 | acc=0.812
[F8] [E01] batch 3220 | loss=0.4345 | acc=0.938
[F8] [E01] batch 3240 | loss=0.3410 | acc=0.938
[F8] [E01] batch 3260 | loss=0.4757 | acc=0.875
[F8] [E01] batch 3280 | loss=0.5105 | acc=0.938
[F8] [E01] batch 3300 | loss=0.2321 | acc=1.000
[F8] [E01] batch 3320 | loss=0.3617 | acc=0.938
[F8] [E01] batch 3340 | loss=0.3118 | acc=1.000
[F8] [E01] batch 3360 | loss=0.4942 | acc=0.938
[F8] [E01] batch 3380 | loss=0.5877 | acc=0.875
[F8] [E01] batch 3400 | loss=0.2564 | acc=1.000
[F8] [E01] batch 3420 | loss=0.5893 | acc=0.812
[F8] [E01] batch 3440 | loss=0.4416 | acc=0.875
[F8] [E01] batch 3460 | loss=0.2509 | acc=1.000
[F8] [E01] batch 3480 | loss=0.3913 | acc=0.938
[F8] [E01] batch 3500 | loss=0.2697 | acc=1.000
[F8] [E01] batch 3520 | loss=0.3960 | acc=0.875
[F8] [E01] batch 3540 | loss=0.2345 | acc=1.000
[F8] [E01] batch 3560 | loss=0.3159 | acc=0.938
[F8] [E01] batch 3580 | loss=0.3347 | acc=0.938
[F8] [E01] batch 3600 | loss=0.3210 | acc=0.938
[F8] [E01] batch 3620 | loss=0.2460 | acc=1.000
[F8] [E01] batch 3640 | loss=0.3582 | acc=0.938
[F8] [E01] batch 3660 | loss=0.2849 | acc=1.000
[F8] [E01] batch 3680 | loss=0.3950 | acc=0.875
[F8] [E01] batch 3700 | loss=0.2926 | acc=1.000
[F8] [E01] batch 3720 | loss=0.3569 | acc=0.938
[F8] [E01] batch 3740 | loss=0.3605 | acc=0.875
[F8] [E01] batch 3760 | loss=0.6351 | acc=0.812
[F8] [E01] batch 3780 | loss=0.5393 | acc=0.812
[F8] [E01] batch 3800 | loss=0.5202 | acc=0.875
[F8] [E01] batch 3820 | loss=0.3336 | acc=0.938
[F8] [E01] batch 3840 | loss=0.4570 | acc=0.875
[F8] [E01] batch 3860 | loss=0.3674 | acc=0.938
[F8] [E01] batch 3880 | loss=0.3558 | acc=1.000
[F8] [E01] batch 3900 | loss=0.2388 | acc=1.000
[F8] [E01] batch 3920 | loss=0.3565 | acc=0.938
[F8] [E01] batch 3940 | loss=0.3082 | acc=0.938
[F8] [E01] batch 3960 | loss=0.2490 | acc=1.000
[F8] [E01] batch 3980 | loss=0.8100 | acc=0.812
[F8] [E01] batch 4000 | loss=0.3197 | acc=0.938
[F8] [E01] batch 4020 | loss=0.2871 | acc=0.938
[F8] [E01] batch 4040 | loss=0.3806 | acc=0.875
[F8] [E01] batch 4060 | loss=0.4783 | acc=0.938
[F8] [E01] batch 4080 | loss=0.4415 | acc=0.938
[F8] [E01] batch 4100 | loss=0.3979 | acc=0.875
[F8] [E01] batch 4120 | loss=0.3263 | acc=0.938
[F8] [E01] batch 4140 | loss=0.5453 | acc=0.812
[F8] [E01] batch 4160 | loss=0.4947 | acc=0.875
[F8] [E01] batch 4180 | loss=0.5868 | acc=0.875
[F8] [E01] batch 4200 | loss=0.2292 | acc=1.000
[F8] [E01] batch 4220 | loss=0.2358 | acc=1.000
[F8] [E01] batch 4240 | loss=0.3549 | acc=0.938
[F8] [E01] batch 4260 | loss=0.2744 | acc=1.000
[F8] [E01] batch 4280 | loss=0.3433 | acc=0.938
[F8] [E01] batch 4300 | loss=0.6555 | acc=0.812
[F8] [E01] batch 4320 | loss=0.4966 | acc=0.812
[F8] [E01] batch 4340 | loss=0.4818 | acc=0.875
[F8] [E01] batch 4360 | loss=0.3705 | acc=0.938
[F8] [E01] batch 4380 | loss=0.2844 | acc=0.938
[F8] [E01] batch 4400 | loss=0.5410 | acc=0.812
[F8] [E01] batch 4420 | loss=0.3509 | acc=0.938
[F8] [E01] batch 4440 | loss=0.3809 | acc=0.938
[F8] [E01] batch 4460 | loss=0.3277 | acc=1.000
[F8] [E01] batch 4480 | loss=0.8716 | acc=0.750
[F8] [E01] batch 4500 | loss=0.3520 | acc=0.938
[F8] [E01] batch 4520 | loss=0.4343 | acc=0.875
[F8] [E01] batch 4540 | loss=0.4292 | acc=0.938
[F8] [E01] batch 4560 | loss=0.4456 | acc=0.938
[F8] [E01] batch 4580 | loss=0.4929 | acc=0.875
[F8] [E01] batch 4600 | loss=0.3734 | acc=0.875
[F8] [E01] batch 4620 | loss=0.3348 | acc=0.938
[F8] [E01] batch 4640 | loss=0.3700 | acc=0.938
[F8] [E01] batch 4660 | loss=0.3465 | acc=0.875
[F8] [E01] batch 4680 | loss=0.5151 | acc=0.875
[F8] [E01] batch 4700 | loss=0.5724 | acc=0.875
[F8] [E01] batch 4720 | loss=0.2593 | acc=1.000
[F8] [E01] batch 4740 | loss=0.4010 | acc=0.875
[F8] [E01] batch 4760 | loss=0.6164 | acc=0.875
[F8] [E01] batch 4780 | loss=0.4839 | acc=0.812
[F8] [E01] batch 4800 | loss=0.6955 | acc=0.875
[F8] [E01] batch 4820 | loss=0.4334 | acc=0.875
[F8] [E01] batch 4840 | loss=0.6051 | acc=0.875
[F8] [E01] batch 4860 | loss=0.4974 | acc=0.875
[F8] [E01] batch 4880 | loss=0.2440 | acc=1.000
[F8] [E01] batch 4900 | loss=0.2808 | acc=1.000
[F8] [E01] batch 4920 | loss=0.3321 | acc=0.938
[F8] [E01] batch 4940 | loss=0.2491 | acc=1.000
[F8] [E01] batch 4960 | loss=0.4164 | acc=0.938
[F8] [E01] batch 4980 | loss=0.6769 | acc=0.750
[F8] [E01] batch 5000 | loss=0.2406 | acc=1.000
[F8] [E01] batch 5020 | loss=0.3194 | acc=0.938
[F8] [E01] batch 5040 | loss=0.3307 | acc=0.938
[F8] [E01] batch 5060 | loss=0.4923 | acc=0.938
[F8] [E01] batch 5080 | loss=0.4220 | acc=0.938
[F8] [E01] batch 5100 | loss=0.3828 | acc=0.875
[F8] [E01] batch 5120 | loss=0.2670 | acc=1.000
[F8] [E01] batch 5140 | loss=0.4295 | acc=0.938
[F8] [E01] batch 5160 | loss=0.7854 | acc=0.750
[F8] [E01] batch 5180 | loss=0.4554 | acc=0.938
[F8] [E01] batch 5200 | loss=0.2394 | acc=1.000
[F8] [E01] batch 5220 | loss=0.7066 | acc=0.812
[F8] [E01] batch 5240 | loss=0.2944 | acc=0.938
[F8] [E01] batch 5260 | loss=1.1073 | acc=0.688
[F8] [E01] batch 5280 | loss=0.3002 | acc=0.938
[F8] [E01] batch 5300 | loss=0.3809 | acc=0.938
[F8] [E01] batch 5320 | loss=0.3756 | acc=0.938
[F8] [E01] batch 5340 | loss=0.3616 | acc=0.938
[F8] [E01] batch 5360 | loss=0.2264 | acc=1.000
[F8] [E01] batch 5380 | loss=0.7314 | acc=0.750
[F8] [E01] batch 5400 | loss=0.4113 | acc=0.938
[F8] [E01] batch 5420 | loss=0.5253 | acc=0.875
[F8] [E01] batch 5440 | loss=0.2576 | acc=1.000
[F8] [E01] batch 5460 | loss=0.3164 | acc=0.938
[F8] [E01] batch 5480 | loss=0.3723 | acc=0.938
[F8] [E01] batch 5500 | loss=0.3159 | acc=0.938
[F8] [E01] batch 5520 | loss=0.2658 | acc=1.000
[F8] [E01] batch 5540 | loss=0.3925 | acc=0.875
[F8] [E01] batch 5560 | loss=0.3817 | acc=0.875
[F8] [E01] batch 5580 | loss=0.5021 | acc=0.875
[F8] [E01] batch 5600 | loss=0.2624 | acc=1.000
[F8] [E01] batch 5620 | loss=0.3256 | acc=0.938
[F8] [E01] batch 5640 | loss=0.3065 | acc=0.938
[F8] [E01] batch 5660 | loss=0.5421 | acc=0.875
[F8] [E01] batch 5680 | loss=0.4047 | acc=0.938
[F8] [E01] batch 5700 | loss=0.2999 | acc=0.938
[F8] [E01] batch 5720 | loss=0.2594 | acc=1.000
[F8] [E01] batch 5740 | loss=0.3390 | acc=0.938
[F8] [E01] batch 5760 | loss=0.3294 | acc=0.938
[F8] [E01] batch 5780 | loss=0.2514 | acc=1.000
[F8] [E01] batch 5800 | loss=0.2425 | acc=1.000
[F8] [E01] batch 5820 | loss=0.3842 | acc=0.938
[F8] [E01] batch 5840 | loss=0.4089 | acc=0.938
[F8] [E01] batch 5860 | loss=0.3613 | acc=1.000
[F8] [E01] batch 5880 | loss=0.4347 | acc=0.938
[F8] [E01] batch 5900 | loss=0.2256 | acc=1.000
[F8] [E01] batch 5920 | loss=0.4369 | acc=0.875
[F8] [E01] batch 5940 | loss=0.5310 | acc=0.875
[F8] [E01] batch 5960 | loss=0.2657 | acc=1.000
[F8] [E01] batch 5980 | loss=0.5441 | acc=0.875
[F8] [E01] batch 6000 | loss=0.4810 | acc=0.938
[F8] [E01] batch 6020 | loss=0.3988 | acc=0.875
[F8] [E01] batch 6040 | loss=0.3181 | acc=1.000
[F8] [E01] batch 6060 | loss=0.8044 | acc=0.812
[F8] [E01] batch 6080 | loss=0.2583 | acc=1.000
[F8] [E01] batch 6100 | loss=0.3065 | acc=1.000
[F8] [E01] batch 6120 | loss=0.3688 | acc=0.938
[F8] [E01] batch 6140 | loss=0.2358 | acc=1.000
[F8] [E01] batch 6160 | loss=0.2404 | acc=1.000
[F8] [E01] batch 6180 | loss=0.5906 | acc=0.812
[F8] [E01] batch 6200 | loss=0.3618 | acc=0.938
[F8] [E01] batch 6220 | loss=0.3446 | acc=0.938
[F8] [E01] batch 6240 | loss=0.2970 | acc=1.000
[F8] [E01] batch 6260 | loss=0.2496 | acc=1.000
[F8] [E01] batch 6280 | loss=0.4568 | acc=0.875
[F8] [E01] batch 6300 | loss=0.3474 | acc=0.938
[F8] [E01] batch 6320 | loss=0.4735 | acc=0.875
[F8] [E01] batch 6340 | loss=0.4799 | acc=0.938
[F8] [E01] batch 6360 | loss=0.2791 | acc=0.938
[F8] [E01] batch 6380 | loss=0.3659 | acc=0.938
[F8] [E01] batch 6400 | loss=0.3887 | acc=0.938
[F8] [E01] batch 6420 | loss=0.3934 | acc=0.938
[F8] [E01] batch 6440 | loss=0.3285 | acc=0.938
[F8] [E01] batch 6460 | loss=0.8534 | acc=0.750
[F8] [E01] batch 6480 | loss=0.2422 | acc=1.000
[F8] [E01] batch 6500 | loss=0.4133 | acc=0.875
[F8] [E01] batch 6520 | loss=0.4464 | acc=0.812
[F8] [E01] batch 6540 | loss=0.3277 | acc=0.938
[F8] [E01] batch 6560 | loss=0.3981 | acc=0.938
[F8] [E01] batch 6580 | loss=0.5733 | acc=0.875
[F8] [E01] batch 6600 | loss=0.4150 | acc=0.875
[F8] [E01] batch 6620 | loss=0.2884 | acc=0.938
[F8] [E01] batch 6640 | loss=0.2847 | acc=0.938
[F8] [E01] batch 6660 | loss=0.4082 | acc=0.938
[F8] [E01] batch 6680 | loss=0.6263 | acc=0.812
[F8] [E01] batch 6700 | loss=0.2804 | acc=0.938
[F8] [E01] batch 6720 | loss=0.3592 | acc=0.875
[F8] [E01] batch 6740 | loss=0.2388 | acc=1.000
[F8] [E01] batch 6760 | loss=0.2755 | acc=1.000
[F8] [E01] batch 6780 | loss=0.2751 | acc=1.000
[F8] [E01] batch 6800 | loss=0.3793 | acc=0.875
[F8] [E01] batch 6820 | loss=0.6895 | acc=0.812
[F8] [E01] batch 6840 | loss=0.3664 | acc=0.938
[F8] [E01] batch 6860 | loss=0.2298 | acc=1.000
[F8] [E01] batch 6880 | loss=0.2530 | acc=1.000
[F8] [E01] batch 6900 | loss=0.2361 | acc=1.000
[F8] [E01] batch 6920 | loss=0.5794 | acc=0.875
[F8] [E01] batch 6940 | loss=0.4856 | acc=0.875
[F8] [E01] batch 6960 | loss=0.2396 | acc=1.000
[F8] [E01] batch 6980 | loss=0.2405 | acc=1.000
[F8] [E01] batch 7000 | loss=0.3440 | acc=0.938
[F8] [E01] batch 7020 | loss=0.4027 | acc=0.938
[F8] [E01] batch 7040 | loss=0.5030 | acc=0.938
[F8] [E01] batch 7060 | loss=0.7326 | acc=0.812
[F8] [E01] batch 7080 | loss=0.3347 | acc=1.000
[F8] [E01] batch 7100 | loss=0.4860 | acc=0.875
[F8] [E01] batch 7120 | loss=0.3950 | acc=0.875
[F8] [E01] batch 7140 | loss=0.4994 | acc=0.938
[F8] [E01] batch 7160 | loss=0.5879 | acc=0.875
[F8] [E01] batch 7180 | loss=0.4655 | acc=0.938
[F8] [E01] batch 7200 | loss=0.2656 | acc=1.000
[F8] [E01] batch 7220 | loss=0.3387 | acc=1.000
[F8] [E01] batch 7240 | loss=0.6773 | acc=0.750
[F8] [E01] batch 7260 | loss=0.3593 | acc=0.938
[F8] [E01] batch 7280 | loss=0.4205 | acc=0.938
[F8] [E01] batch 7300 | loss=0.3866 | acc=0.938
[F8] [E01] batch 7320 | loss=0.3769 | acc=0.938
[F8] [E01] batch 7340 | loss=0.4486 | acc=0.875
[F8] [E01] batch 7360 | loss=0.3401 | acc=0.938
[F8] [E01] batch 7380 | loss=0.2599 | acc=1.000
[F8] [E01] batch 7400 | loss=0.4877 | acc=0.875
[F8] [E01] batch 7420 | loss=0.4204 | acc=0.875
[F8] [E01] batch 7440 | loss=0.2900 | acc=1.000
[F8] [E01] batch 7460 | loss=0.2435 | acc=1.000
[F8] [E01] batch 7480 | loss=0.2886 | acc=0.938
[F8] [E01] batch 7500 | loss=0.3671 | acc=0.938
[F8] [E01] batch 7520 | loss=0.4325 | acc=0.875
[F8] [E01] batch 7540 | loss=0.2976 | acc=1.000
[F8] [E01] batch 7560 | loss=0.2801 | acc=0.938
[F8] [E01] batch 7580 | loss=0.4364 | acc=0.938
[F8] [E01] batch 7600 | loss=0.4759 | acc=0.938
[F8] [E01] batch 7620 | loss=0.4739 | acc=0.875
[F8] [E01] total_loss=3174.949 | VAL acc=0.953 | F1=0.768 | kappa=0.886
[SAVE] best fold=8 (by VAL F1) -> /scratch/lustre/home/viju8335/projects/sleep-staging-bsc/models/best_seqtransformer_fold8.pth
[F8] [E02] batch 0000 | loss=0.2758 | acc=0.938
[F8] [E02] batch 0020 | loss=0.3425 | acc=0.938
[F8] [E02] batch 0040 | loss=0.5887 | acc=0.875
[F8] [E02] batch 0060 | loss=0.6919 | acc=0.875
[F8] [E02] batch 0080 | loss=0.4634 | acc=0.875
[F8] [E02] batch 0100 | loss=0.2723 | acc=1.000
[F8] [E02] batch 0120 | loss=0.2640 | acc=1.000
[F8] [E02] batch 0140 | loss=0.3997 | acc=0.875
[F8] [E02] batch 0160 | loss=0.4619 | acc=0.875
[F8] [E02] batch 0180 | loss=0.4396 | acc=0.938
[F8] [E02] batch 0200 | loss=0.2799 | acc=1.000
[F8] [E02] batch 0220 | loss=0.3911 | acc=0.938
[F8] [E02] batch 0240 | loss=0.2380 | acc=1.000
[F8] [E02] batch 0260 | loss=0.2316 | acc=1.000
[F8] [E02] batch 0280 | loss=0.2795 | acc=1.000
[F8] [E02] batch 0300 | loss=0.4640 | acc=0.875
