JOB ID: 196322
FOLD: 1
HOST: node-38
START: Wed Dec 24 23:09:48 EET 2025
Wed Dec 24 23:09:48 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 550.144.03             Driver Version: 550.144.03     CUDA Version: 12.4     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-32GB           On  |   00000000:0B:00.0 Off |                    0 |
| N/A   29C    P0             42W /  300W |       1MiB /  32768MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI        PID   Type   Process name                              GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[CV] k=10 fold=1
[CV] TRAIN subjects (45): ['SC4002E0', 'SC4011E0', 'SC4021E0', 'SC4022E0', 'SC4031E0'] ...
[CV] VAL   subjects (1):   ['SC4001E0']
[CV] TEST  subjects (5):  ['SC4012E0', 'SC4062E0', 'SC4082E0', 'SC4152E0', 'SC4162E0'] ...
=== DEVICE: cuda ===
=== seq_len=21 stride=1 batch_size=64 ===
=== Transformer: d_model=128 heads=4 layers=2 ff=256 dropout=0.1 ===
=== START TRAIN (SeqTransformer CV fold) ===
[F1] [E01] batch 0000 | loss=1.9376 | acc=0.094
[F1] [E01] batch 0020 | loss=0.6388 | acc=0.797
[F1] [E01] batch 0040 | loss=0.5304 | acc=0.875
[F1] [E01] batch 0060 | loss=0.4845 | acc=0.891
[F1] [E01] batch 0080 | loss=0.5117 | acc=0.906
[F1] [E01] batch 0100 | loss=0.6480 | acc=0.797
[F1] [E01] batch 0120 | loss=0.5261 | acc=0.859
[F1] [E01] batch 0140 | loss=0.4529 | acc=0.891
[F1] [E01] batch 0160 | loss=0.3788 | acc=0.906
[F1] [E01] batch 0180 | loss=0.3751 | acc=0.938
[F1] [E01] batch 0200 | loss=0.4083 | acc=0.906
[F1] [E01] batch 0220 | loss=0.5242 | acc=0.891
[F1] [E01] batch 0240 | loss=0.4403 | acc=0.891
[F1] [E01] batch 0260 | loss=0.3904 | acc=0.938
[F1] [E01] batch 0280 | loss=0.4142 | acc=0.906
[F1] [E01] batch 0300 | loss=0.3533 | acc=0.938
[F1] [E01] batch 0320 | loss=0.4044 | acc=0.906
[F1] [E01] batch 0340 | loss=0.5066 | acc=0.891
[F1] [E01] batch 0360 | loss=0.6606 | acc=0.812
[F1] [E01] batch 0380 | loss=0.3826 | acc=0.938
[F1] [E01] batch 0400 | loss=0.5714 | acc=0.844
[F1] [E01] batch 0420 | loss=0.3598 | acc=0.969
[F1] [E01] batch 0440 | loss=0.3621 | acc=0.891
[F1] [E01] batch 0460 | loss=0.4525 | acc=0.891
[F1] [E01] batch 0480 | loss=0.3857 | acc=0.938
[F1] [E01] batch 0500 | loss=0.3146 | acc=0.969
[F1] [E01] batch 0520 | loss=0.4074 | acc=0.938
[F1] [E01] batch 0540 | loss=0.3389 | acc=0.938
[F1] [E01] batch 0560 | loss=0.4255 | acc=0.906
[F1] [E01] batch 0580 | loss=0.4009 | acc=0.922
[F1] [E01] batch 0600 | loss=0.4073 | acc=0.922
[F1] [E01] batch 0620 | loss=0.3341 | acc=0.953
[F1] [E01] batch 0640 | loss=0.4387 | acc=0.891
[F1] [E01] batch 0660 | loss=0.3578 | acc=0.938
[F1] [E01] batch 0680 | loss=0.5457 | acc=0.875
[F1] [E01] batch 0700 | loss=0.4574 | acc=0.891
[F1] [E01] batch 0720 | loss=0.3695 | acc=0.953
[F1] [E01] batch 0740 | loss=0.3588 | acc=0.953
[F1] [E01] batch 0760 | loss=0.3685 | acc=0.906
[F1] [E01] batch 0780 | loss=0.3057 | acc=0.969
[F1] [E01] batch 0800 | loss=0.4274 | acc=0.922
[F1] [E01] batch 0820 | loss=0.4365 | acc=0.906
[F1] [E01] batch 0840 | loss=0.3727 | acc=0.938
[F1] [E01] batch 0860 | loss=0.3903 | acc=0.922
[F1] [E01] batch 0880 | loss=0.3563 | acc=0.922
[F1] [E01] batch 0900 | loss=0.3544 | acc=0.938
[F1] [E01] batch 0920 | loss=0.3448 | acc=0.938
[F1] [E01] batch 0940 | loss=0.4455 | acc=0.891
[F1] [E01] batch 0960 | loss=0.4030 | acc=0.938
[F1] [E01] batch 0980 | loss=0.3361 | acc=0.938
[F1] [E01] batch 1000 | loss=0.4479 | acc=0.875
[F1] [E01] batch 1020 | loss=0.3753 | acc=0.922
[F1] [E01] batch 1040 | loss=0.3885 | acc=0.938
[F1] [E01] batch 1060 | loss=0.4014 | acc=0.922
[F1] [E01] batch 1080 | loss=0.4169 | acc=0.906
[F1] [E01] batch 1100 | loss=0.5141 | acc=0.844
[F1] [E01] batch 1120 | loss=0.3662 | acc=0.922
[F1] [E01] batch 1140 | loss=0.4349 | acc=0.906
[F1] [E01] batch 1160 | loss=0.4574 | acc=0.906
[F1] [E01] batch 1180 | loss=0.3494 | acc=0.953
[F1] [E01] batch 1200 | loss=0.3685 | acc=0.922
[F1] [E01] batch 1220 | loss=0.3808 | acc=0.922
[F1] [E01] batch 1240 | loss=0.2703 | acc=0.984
[F1] [E01] batch 1260 | loss=0.3695 | acc=0.938
[F1] [E01] batch 1280 | loss=0.4203 | acc=0.922
[F1] [E01] batch 1300 | loss=0.3451 | acc=0.922
[F1] [E01] batch 1320 | loss=0.3222 | acc=0.938
[F1] [E01] batch 1340 | loss=0.3938 | acc=0.938
[F1] [E01] batch 1360 | loss=0.2796 | acc=0.984
[F1] [E01] batch 1380 | loss=0.4239 | acc=0.891
[F1] [E01] batch 1400 | loss=0.3063 | acc=0.969
[F1] [E01] batch 1420 | loss=0.4311 | acc=0.922
[F1] [E01] batch 1440 | loss=0.3962 | acc=0.953
[F1] [E01] batch 1460 | loss=0.4478 | acc=0.906
[F1] [E01] batch 1480 | loss=0.3530 | acc=0.906
[F1] [E01] batch 1500 | loss=0.3258 | acc=0.969
[F1] [E01] batch 1520 | loss=0.3792 | acc=0.938
[F1] [E01] batch 1540 | loss=0.4361 | acc=0.875
[F1] [E01] batch 1560 | loss=0.2896 | acc=0.984
[F1] [E01] batch 1580 | loss=0.2921 | acc=0.969
[F1] [E01] batch 1600 | loss=0.3843 | acc=0.938
[F1] [E01] batch 1620 | loss=0.3259 | acc=0.969
[F1] [E01] batch 1640 | loss=0.3916 | acc=0.922
[F1] [E01] batch 1660 | loss=0.3982 | acc=0.922
[F1] [E01] batch 1680 | loss=0.4815 | acc=0.859
[F1] [E01] batch 1700 | loss=0.4117 | acc=0.922
[F1] [E01] batch 1720 | loss=0.3445 | acc=0.969
[F1] [E01] batch 1740 | loss=0.3661 | acc=0.953
[F1] [E01] batch 1760 | loss=0.4269 | acc=0.906
[F1] [E01] batch 1780 | loss=0.3399 | acc=0.922
[F1] [E01] batch 1800 | loss=0.3332 | acc=0.953
[F1] [E01] batch 1820 | loss=0.3606 | acc=0.922
[F1] [E01] batch 1840 | loss=0.3497 | acc=0.969
[F1] [E01] batch 1860 | loss=0.3254 | acc=0.969
[F1] [E01] batch 1880 | loss=0.3274 | acc=0.953
[F1] [E01] total_loss=771.367 | VAL acc=0.950 | F1=0.729 | kappa=0.879
[SAVE] best fold=1 (by VAL F1) -> /scratch/lustre/home/viju8335/projects/sleep-staging-bsc/models/best_seqtransformer_fold1.pth
[F1] [E02] batch 0000 | loss=0.3998 | acc=0.922
[F1] [E02] batch 0020 | loss=0.3720 | acc=0.953
[F1] [E02] batch 0040 | loss=0.4764 | acc=0.891
[F1] [E02] batch 0060 | loss=0.3405 | acc=0.953
[F1] [E02] batch 0080 | loss=0.5184 | acc=0.844
[F1] [E02] batch 0100 | loss=0.4274 | acc=0.891
[F1] [E02] batch 0120 | loss=0.3682 | acc=0.938
[F1] [E02] batch 0140 | loss=0.3496 | acc=0.938
[F1] [E02] batch 0160 | loss=0.3813 | acc=0.938
[F1] [E02] batch 0180 | loss=0.6244 | acc=0.828
[F1] [E02] batch 0200 | loss=0.3890 | acc=0.938
[F1] [E02] batch 0220 | loss=0.3749 | acc=0.922
[F1] [E02] batch 0240 | loss=0.3761 | acc=0.922
[F1] [E02] batch 0260 | loss=0.3505 | acc=0.906
[F1] [E02] batch 0280 | loss=0.2889 | acc=0.953
[F1] [E02] batch 0300 | loss=0.3157 | acc=0.953
[F1] [E02] batch 0320 | loss=0.4562 | acc=0.906
[F1] [E02] batch 0340 | loss=0.2951 | acc=0.969
[F1] [E02] batch 0360 | loss=0.3116 | acc=0.953
[F1] [E02] batch 0380 | loss=0.3595 | acc=0.938
[F1] [E02] batch 0400 | loss=0.4220 | acc=0.891
[F1] [E02] batch 0420 | loss=0.2947 | acc=0.984
[F1] [E02] batch 0440 | loss=0.3309 | acc=0.969
[F1] [E02] batch 0460 | loss=0.3119 | acc=0.969
[F1] [E02] batch 0480 | loss=0.2793 | acc=0.984
[F1] [E02] batch 0500 | loss=0.3634 | acc=0.938
[F1] [E02] batch 0520 | loss=0.3488 | acc=0.938
[F1] [E02] batch 0540 | loss=0.4035 | acc=0.922
[F1] [E02] batch 0560 | loss=0.3919 | acc=0.938
[F1] [E02] batch 0580 | loss=0.3900 | acc=0.906
[F1] [E02] batch 0600 | loss=0.4086 | acc=0.938
[F1] [E02] batch 0620 | loss=0.3971 | acc=0.906
[F1] [E02] batch 0640 | loss=0.3493 | acc=0.953
[F1] [E02] batch 0660 | loss=0.4821 | acc=0.859
[F1] [E02] batch 0680 | loss=0.4212 | acc=0.922
[F1] [E02] batch 0700 | loss=0.2916 | acc=0.984
[F1] [E02] batch 0720 | loss=0.3013 | acc=0.969
[F1] [E02] batch 0740 | loss=0.3574 | acc=0.938
[F1] [E02] batch 0760 | loss=0.3096 | acc=0.969
[F1] [E02] batch 0780 | loss=0.3353 | acc=0.953
[F1] [E02] batch 0800 | loss=0.3684 | acc=0.969
[F1] [E02] batch 0820 | loss=0.4562 | acc=0.906
[F1] [E02] batch 0840 | loss=0.3407 | acc=0.938
[F1] [E02] batch 0860 | loss=0.4231 | acc=0.906
[F1] [E02] batch 0880 | loss=0.4785 | acc=0.891
[F1] [E02] batch 0900 | loss=0.2960 | acc=0.984
[F1] [E02] batch 0920 | loss=0.3773 | acc=0.922
[F1] [E02] batch 0940 | loss=0.3062 | acc=0.969
